img_path,question,ground_truth,predicts
vivqa-dataset/images/image_353711.jpg,có bao nhiêu người với bàn tay của họ trên một lò nung ngoài trời,sáu,ba
vivqa-dataset/images/image_346712.jpg,có bao nhiêu đứa trẻ tranh giành quyền kiểm soát bóng trong một trận đấu bóng đá,hai,hai
vivqa-dataset/images/image_222146.jpg,có bao nhiêu con mèo đang ngồi trên ghế trong khi một con khác nhìn trên ghế từ sàn nhà,một,một
vivqa-dataset/images/image_246012.jpg,có bao nhiêu chiếc máy bay đang bay trên bầu trời như một phần của chương trình phát sóng,bốn,ba
vivqa-dataset/images/image_197330.jpg,có bao nhiêu con bò nâu theo một con chó chăn gia súc lớn và trắng qua một khu rừng rậm,bốn,hai
vivqa-dataset/images/image_120181.jpg,có bao nhiêu hộp nhỏ đựng nhiều loại thức ăn cầm tay và nước chấm,bốn,bốn
vivqa-dataset/images/image_436400.jpg,có bao nhiêu lọ thủy tinh có hình bóng bồ công anh được chụp ảnh,hai,hai
vivqa-dataset/images/image_445906.jpg,có bao nhiêu điện thoại nằm trên một tấm chăn màu cam,ba,bốn
vivqa-dataset/images/image_314879.jpg,có bao nhiêu con chó đứng trên cỏ trước một cái cây,hai,hai
vivqa-dataset/images/image_271401.jpg,có bao nhiêu chiếc máy bay có khói đang bay trên bầu trời,bốn,bốn
vivqa-dataset/images/image_345361.jpg,có bao nhiêu đứa trẻ ngồi ăn bánh sinh nhật ở bàn ăn ngoài trời,bốn,ba
vivqa-dataset/images/image_178958.jpg,có bao nhiêu con ngựa vằn đứng cạnh nhau trong một cây bút nhân tạo,hai,hai
vivqa-dataset/images/image_234653.jpg,có bao nhiêu con ngựa vằn đứng gần nhau trong một bụi cây gần hàng rào,hai,hai
vivqa-dataset/images/image_573725.jpg,có bao nhiêu cô gái trẻ đang chơi nintendo bên trong một phòng khách,hai,hai
vivqa-dataset/images/image_117668.jpg,có bao nhiêu chiếc máy bay đang bay trên mây và bầu trời,năm,sáu
vivqa-dataset/images/image_402788.jpg,có bao nhiêu con gấu bông nhồi bông chia sẻ một ly soda socola với ba ống hút,ba,bốn
vivqa-dataset/images/image_269462.jpg,có bao nhiêu sĩ quan cảnh sát cưỡi ngựa chờ băng qua đường,ba,ba
vivqa-dataset/images/image_560909.jpg,"có bao nhiêu con chó đang nhìn vào túi xách, người kia đang nói dối yên bình trên giường",một,một
vivqa-dataset/images/image_576187.jpg,có bao nhiêu cảnh sát xe máy đang đi xe đạp của họ,hai,ba
vivqa-dataset/images/image_115033.jpg,có bao nhiêu con ngựa vằn vui vẻ đùa giỡn với con khác trong vòng vây của chúng,một,một
vivqa-dataset/images/image_85151.jpg,có bao nhiêu trẻ em đang thả diều trong một không gian rộng lớn,năm,bốn
vivqa-dataset/images/image_363048.jpg,có bao nhiêu người cùng đi trên một chiếc mô tô,hai,ba
vivqa-dataset/images/image_170788.jpg,có bao nhiêu con chim đậu trên cành cây,năm,ba
vivqa-dataset/images/image_383386.jpg,có bao nhiêu con gấu bông đang ngồi cạnh nhau,ba,bốn
vivqa-dataset/images/image_67127.jpg,bao nhiêu người đang trượt tuyết xuống đồi mặc quần áo mùa đông,ba,hai
vivqa-dataset/images/image_301207.jpg,có bao nhiêu vận động viên trượt ván đang thực hiện các trò chơi trong bát bê tông,ba,hai
vivqa-dataset/images/image_71989.jpg,có bao nhiêu người chơi wii trong văn phòng,hai,bốn
vivqa-dataset/images/image_391285.jpg,có bao nhiêu người trượt tuyết đang đứng trên sườn đồi tuyết,ba,ba
vivqa-dataset/images/image_354832.jpg,có bao nhiêu bức ảnh mọi người đang ném và bắt những quả ném bóng,ba,bốn
vivqa-dataset/images/image_474315.jpg,có bao nhiêu con ngựa mặc trang phục màu sắc khác nhau chạy trên cánh đồng,bốn,năm
vivqa-dataset/images/image_163326.jpg,có bao nhiêu cô gái đang xoay tròn với cây gậy bóng chày,hai,ba
vivqa-dataset/images/image_542640.jpg,có bao nhiêu con hươu cao cổ trong vùng cỏ với cây trong nền,hai,ba
vivqa-dataset/images/image_551125.jpg,có bao nhiêu bồn tiểu được gắn vào tường phòng tắm,ba,bốn
vivqa-dataset/images/image_340528.jpg,"có bao nhiêu góc nhìn khác nhau của một tòa nhà với cột, gác chuông",bốn,bốn
vivqa-dataset/images/image_369757.jpg,có bao nhiêu chiếc bánh pizza khác nhau trong tủ kính và một vài món ăn khác,bốn,một
vivqa-dataset/images/image_376750.jpg,có bao nhiêu đứa trẻ đang chơi bên ngoài bị bao quanh bởi những chiếc mô tô đồ chơi,hai,hai
vivqa-dataset/images/image_99498.jpg,có bao nhiêu biến thể của điện thoại di động đang ngồi trên bàn,năm,năm
vivqa-dataset/images/image_317391.jpg,có bao nhiêu con hươu cao cổ đứng dưới gốc cây trên cánh đồng,bốn,ba
vivqa-dataset/images/image_263355.jpg,có bao nhiêu người trên bầu trời đang xuống dốc trượt tuyết,bốn,bốn
vivqa-dataset/images/image_506640.jpg,có bao nhiêu con ngựa vằn đứng gần một vùng nước,ba,ba
vivqa-dataset/images/image_224699.jpg,màn hình tivi có bao nhiêu góc nhìn,sáu,bốn
vivqa-dataset/images/image_86573.jpg,có bao nhiêu đĩa lớn màu trắng chứa đầy rau củ ngồi làm tổ với một chai rượu vang và những ly rượu nhỏ,hai,bốn
vivqa-dataset/images/image_175825.jpg,có bao nhiêu người đàn ông đang chơi trong đại dương,hai,hai
vivqa-dataset/images/image_92729.jpg,có bao nhiêu con mèo đang chơi trên bàn với bình hoa ở giữa,hai,hai
vivqa-dataset/images/image_328730.jpg,có bao nhiêu thanh niên đang cười toe toét khi cầm ly rượu,hai,ba
vivqa-dataset/images/image_254714.jpg,có bao nhiêu bức ảnh thể hiện các bộ phận khác nhau của một tòa nhà,ba,một
vivqa-dataset/images/image_155040.jpg,có bao nhiêu con cừu gặm cỏ trên một cánh đồng rộng mở với cây cối trên nền,năm,bốn
vivqa-dataset/images/image_527073.jpg,có bao nhiêu con gấu bông nhồi bông ngồi trong toa xe màu đỏ,bảy,sáu
vivqa-dataset/images/image_559995.jpg,có bao nhiêu đường biển đang ngồi bên lề đường,một,hai
vivqa-dataset/images/image_61773.jpg,có bao nhiêu phụ nữ đang làm món tráng miệng cùng nhau,hai,ba
vivqa-dataset/images/image_184215.jpg,có bao nhiêu người mặc trang phục gần một vùng nước,bốn,ba
vivqa-dataset/images/image_51339.jpg,có bao nhiêu cây đang được trồng bên ngoài trong một nhà máy,bốn,hai
vivqa-dataset/images/image_73417.jpg,có bao nhiêu xúc xích đang nấu trên lò nướng than nhỏ,sáu,ba
vivqa-dataset/images/image_167042.jpg,có bao nhiêu chậu cây xếp trên tường trên con đường,tám,một
vivqa-dataset/images/image_358664.jpg,"có bao nhiêu người đàn ông trong một hồ bơi cạn nước, một người trên ván trượt, người kia cầm ván trượt",hai,hai
vivqa-dataset/images/image_51289.jpg,có bao nhiêu chiếc bánh nướng xốp đang ngồi trên ghế và cắn một miếng trong số chúng,ba,ba
vivqa-dataset/images/image_443308.jpg,có bao nhiêu con gấu trong chuồng gấu,hai,hai
vivqa-dataset/images/image_134100.jpg,có bao nhiêu cầu thủ bóng chày sox đỏ đứng mỉm cười trong đào,ba,ba
vivqa-dataset/images/image_79572.jpg,có bao nhiêu con chó đang ngồi cùng nhau trên một chiếc giường đã được trang bị sẵn,hai,hai
vivqa-dataset/images/image_45146.jpg,có bao nhiêu người trượt tuyết đang tạo dáng cho bức ảnh,bốn,năm
vivqa-dataset/images/image_58831.jpg,có bao nhiêu người chơi quần vợt đang nói chuyện với một người đang liên lạc với người kia,hai,hai
vivqa-dataset/images/image_40723.jpg,có bao nhiêu chiếc thuyền thẳng hàng trên bãi biển hướng ra đại dương,năm,bốn
vivqa-dataset/images/image_252611.jpg,có bao nhiêu loại rau khác nhau trong thùng,ba,bốn
vivqa-dataset/images/image_209722.jpg,có bao nhiêu con ngựa đang kéo một người đàn ông trên máy kéo trên đất nông nghiệp,sáu,hai
vivqa-dataset/images/image_545731.jpg,có bao nhiêu bức ảnh chụp các cô gái đang quay mặt vào máy ảnh,ba,bốn
vivqa-dataset/images/image_552018.jpg,có bao nhiêu tấm riêng biệt mỗi lần giữ một loại rau khác nhau,bốn,một
vivqa-dataset/images/image_28039.jpg,có bao nhiêu con ngựa vằn đang đứng và uống một ít nước,tám,ba
vivqa-dataset/images/image_498400.jpg,có bao nhiêu con vật đi lang thang trên đường trong một thành phố,ba,hai
vivqa-dataset/images/image_267684.jpg,có bao nhiêu người với ván trượt đang trượt tuyết trên tuyết,hai,năm
vivqa-dataset/images/image_151434.jpg,có bao nhiêu xe máy đậu bên đường trong vùng hoang dã,ba,ba
vivqa-dataset/images/image_404183.jpg,có bao nhiêu phương tiện đang đậu trước nhà để xe,ba,ba
vivqa-dataset/images/image_34657.jpg,có bao nhiêu chàng trai đang ngồi trên ghế xem tivi,ba,hai
vivqa-dataset/images/image_59540.jpg,có bao nhiêu bộ điều khiển trò chơi nintendo wii đang ngồi cạnh nhau,hai,hai
vivqa-dataset/images/image_301602.jpg,có bao nhiêu người trong áo vest màu vàng trên xe máy đang cưỡi trên đường phố,ba,ba
vivqa-dataset/images/image_287374.jpg,có bao nhiêu thanh niên đang chơi trò ném đĩa trước khung thành bóng đá,hai,hai
vivqa-dataset/images/image_77854.jpg,có bao nhiêu máy bay đậu ở các phần khác nhau của đường băng,năm,ba
vivqa-dataset/images/image_86560.jpg,"có bao nhiêu người ngồi trên chiếc ghế dài, người đàn ông ở giữa cầm một chiếc đĩa bay",ba,ba
vivqa-dataset/images/image_33634.jpg,có bao nhiêu người đàn ông đang cưỡi trong một toa xe có mái che do hai con ngựa kéo,hai,hai
vivqa-dataset/images/image_400862.jpg,có bao nhiêu người đàn ông đang chỉnh cà vạt của một người đàn ông khác bên cạnh chiếc chuông gió,một,một
vivqa-dataset/images/image_239448.jpg,có bao nhiêu người đàn ông đứng trên một tháp đồng hồ rất cao với đồng hồ màu trắng và hai nhiệt kế,hai,một
vivqa-dataset/images/image_454246.jpg,có bao nhiêu con ngựa đang chạy trên cánh đồng mùa đông,hai,hai
vivqa-dataset/images/image_348488.jpg,bình màu nâu có bao nhiêu con ngựa đen,bốn,ba
vivqa-dataset/images/image_295728.jpg,đồng hồ có bao nhiêu mặt ở mỗi mặt của một quầy thông tin,bốn,năm
vivqa-dataset/images/image_546296.jpg,có bao nhiêu con chim đang đi trên bờ với một con bay trên nó,một,hai
vivqa-dataset/images/image_257345.jpg,có bao nhiêu người đàn ông mỗi người cầm điện thoại di động về phía thứ gì đó,ba,hai
vivqa-dataset/images/image_423588.jpg,có bao nhiêu người trượt tuyết trên những ngọn núi và sườn núi phủ tuyết,bốn,bốn
vivqa-dataset/images/image_500165.jpg,có bao nhiêu con kangaroo bằng kim loại trên mặt đất và một con đang nằm trên băng ghế,một,ba
vivqa-dataset/images/image_466422.jpg,người mang số 20 có bao nhiêu chiếc áo đấu trên cây gậy trong trận đấu bóng chày,bốn,hai
vivqa-dataset/images/image_48731.jpg,có bao nhiêu con chó trên tuyết chơi trò ném đĩa với nhau,hai,ba
vivqa-dataset/images/image_544215.jpg,có bao nhiêu con voi di chuyển ngược chiều gần một cái hố tưới nước,hai,hai
vivqa-dataset/images/image_551001.jpg,có bao nhiêu phụ nữ đang băng qua vợt của họ trong khi chụp ảnh,bốn,bốn
vivqa-dataset/images/image_237716.jpg,có bao nhiêu máy bay ngồi ở sân bay trong một ngày sương mù,ba,hai
vivqa-dataset/images/image_419001.jpg,có bao nhiêu con voi biểu diễn trò lừa bịp cho một đám đông,bốn,hai
vivqa-dataset/images/image_246528.jpg,có bao nhiêu người đàn ông đang ngồi trước cửa sổ quay lưng lại,hai,hai
vivqa-dataset/images/image_50827.jpg,có bao nhiêu trang trình bày bánh pizza trên đĩa giấy ngồi gần nhau,ba,ba
vivqa-dataset/images/image_271079.jpg,có bao nhiêu thang máy khác nhau bên cạnh một chiếc đồng hồ treo lớn,hai,một
vivqa-dataset/images/image_74069.jpg,có bao nhiêu con hươu cao cổ đứng bên trong một cái bao vây,bốn,hai
vivqa-dataset/images/image_349302.jpg,có bao nhiêu con hươu cao cổ đứng dưới bóng cây,hai,ba
vivqa-dataset/images/image_200311.jpg,có bao nhiêu chiếc bánh rán phủ đường trên đĩa,ba,sáu
vivqa-dataset/images/image_278055.jpg,"có bao nhiêu cậu bé đang ngồi trên bãi cỏ của công viên, một người cầm đĩa ném.",ba,hai
vivqa-dataset/images/image_528432.jpg,có bao nhiêu cây gậy bóng chày gỗ xếp trên bàn,năm,năm
vivqa-dataset/images/image_523577.jpg,có bao nhiêu con ngựa vằn làm cho đồ họa tương phản trong một cánh đồng cỏ,hai,ba
vivqa-dataset/images/image_538737.jpg,có bao nhiêu con gấu trắng trên bờ đá của một số nước,hai,hai
vivqa-dataset/images/image_235163.jpg,có bao nhiêu phụ nữ nóng bỏng mặc bikini cưỡi sóng trên ván lướt sóng,ba,ba
vivqa-dataset/images/image_535804.jpg,có bao nhiêu con bò trên đồng cỏ với bầu trời xanh và những đám mây trong nền,hai,hai
vivqa-dataset/images/image_140577.jpg,có bao nhiêu bộ khăn tắm được đặt dưới chân giường,hai,hai
vivqa-dataset/images/image_377920.jpg,"có bao nhiêu băng ghế có biển báo phía trên, không được phép mang theo chó",một,hai
vivqa-dataset/images/image_262171.jpg,có bao nhiêu người đàn ông trên một chiếc thuyền hoover trong nước,sáu,bốn
vivqa-dataset/images/image_486825.jpg,có bao nhiêu con hươu cao cổ đang ăn từ máng ăn lơ lửng,năm,ba
vivqa-dataset/images/image_5994.jpg,có bao nhiêu biển báo hiển thị các địa chỉ khác nhau cho cùng một tên đường,bốn,một
vivqa-dataset/images/image_5094.jpg,có bao nhiêu người đang cầm ô đi bộ xuống đường,hai,ba
vivqa-dataset/images/image_206628.jpg,có bao nhiêu phụ nữ đang ở trong bếp đóng băng thương mại,hai,ba
vivqa-dataset/images/image_528870.jpg,có bao nhiêu thanh niên đứng cùng nhau cầm vợt tennis trên sân,năm,ba
vivqa-dataset/images/image_296099.jpg,có bao nhiêu người trượt tuyết băng đồng trên đường mòn trong bão tuyết,năm,ba
vivqa-dataset/images/image_522021.jpg,có bao nhiêu con ngựa vằn đang đứng cạnh nhau nhìn vào máy ảnh,ba,hai
vivqa-dataset/images/image_493732.jpg,có bao nhiêu chiếc bánh với kiểu dáng trên bàn đang ngồi trên giấy bạc trên bàn,năm,năm
vivqa-dataset/images/image_526029.jpg,có bao nhiêu túi hành lý trên mặt đất cạnh nhau,ba,ba
